src,dst,v1,v2,v3
768,113,7.0,177.0,1.0
768,589,1.0,6.0,1.0
768,836,2.0,15.0,1.0
768,874,5.0,7.0,1.0
769,20,1.0,1.0,1.0
769,251,6.0,52.0,1.0
769,304,1.0,1.0,1.0
769,741,2.0,0.0,1.0
769,839,3.0,2.0,1.0
769,930,9.0,27.0,1.0
770,146,3.0,6.0,1.0
770,345,3.0,3.0,1.0
770,368,4.0,1.0,1.0
770,466,1.0,1.0,1.0
770,760,7.0,155.0,1.0
770,915,6.0,242.0,1.0
771,76,3.0,5.0,1.0
771,288,2.0,2.0,1.0
771,466,8.0,122.0,1.0
771,492,5.0,220.0,1.0
771,841,2.0,6.0,1.0
771,1016,4.0,6.0,1.0
772,287,7.0,274.0,1.0
772,374,5.0,11.0,1.0
772,618,8.0,262.0,1.0
772,649,3.0,10.0,1.0
772,731,3.0,5.0,1.0
773,152,4.0,13.0,1.0
773,290,7.0,159.0,1.0
773,358,1.0,8.0,1.0
773,473,7.0,343.0,1.0
773,527,2.0,16.0,1.0
773,672,10.0,488.0,1.0
773,761,1.0,11.0,1.0
774,541,3.0,6.0,1.0
774,605,8.0,349.0,1.0
774,681,4.0,24.0,1.0
774,696,3.0,48.0,1.0
774,800,6.0,584.0,1.0
774,817,1.0,24.0,1.0
774,908,7.0,443.0,1.0
775,83,1.0,2.0,1.0
775,587,2.0,1.0,1.0
775,663,1.0,2.0,1.0
775,722,7.0,20.0,1.0
775,738,6.0,27.0,1.0
775,1017,5.0,1.0,1.0
776,261,4.0,9.0,1.0
776,755,2.0,7.0,1.0
776,796,5.0,152.0,1.0
776,874,4.0,13.0,1.0
776,965,3.0,6.0,1.0
777,206,8.0,106.0,1.0
777,514,10.0,91.0,1.0
777,535,4.0,1.0,1.0
777,557,5.0,4.0,1.0
777,621,3.0,1.0,1.0
777,955,1.0,7.0,1.0
778,141,9.0,524.0,1.0
778,258,6.0,322.0,1.0
778,326,2.0,8.0,1.0
778,469,2.0,15.0,1.0
778,848,4.0,16.0,1.0
778,969,8.0,435.0,1.0
779,176,5.0,43.0,1.0
779,320,3.0,2.0,1.0
779,648,4.0,4.0,1.0
779,870,10.0,86.0,1.0
779,1009,2.0,4.0,1.0
780,86,5.0,6.0,1.0
780,725,8.0,125.0,1.0
780,836,3.0,7.0,1.0
780,885,5.0,103.0,1.0
780,958,5.0,9.0,1.0
780,965,9.0,135.0,1.0
780,977,9.0,19.0,1.0
781,210,10.0,296.0,1.0
781,364,5.0,48.0,1.0
781,421,1.0,42.0,1.0
781,490,1.0,6.0,1.0
781,835,5.0,48.0,1.0
781,908,7.0,449.0,1.0
782,200,3.0,5.0,1.0
782,473,7.0,151.0,1.0
782,869,3.0,16.0,1.0
782,953,5.0,10.0,1.0
782,984,10.0,369.0,1.0
783,87,9.0,99.0,1.0
783,194,2.0,6.0,1.0
783,219,6.0,110.0,1.0
783,300,2.0,2.0,1.0
783,453,4.0,6.0,1.0
783,493,2.0,4.0,1.0
783,955,5.0,137.0,1.0
784,388,3.0,13.0,1.0
784,411,4.0,12.0,1.0
784,447,5.0,6.0,1.0
784,711,7.0,370.0,1.0
784,932,2.0,7.0,1.0
785,166,1.0,3.0,1.0
785,387,1.0,2.0,1.0
785,560,7.0,101.0,1.0
785,661,4.0,6.0,1.0
785,675,9.0,127.0,1.0
785,915,5.0,6.0,1.0
786,479,7.0,71.0,1.0
786,658,4.0,0.0,1.0
786,663,10.0,61.0,1.0
786,1017,5.0,0.0,1.0
787,364,7.0,505.0,1.0
787,717,5.0,60.0,1.0
787,748,1.0,6.0,1.0
787,801,3.0,24.0,1.0
787,980,6.0,373.0,1.0
787,981,5.0,36.0,1.0
788,160,3.0,15.0,1.0
788,173,6.0,241.0,1.0
788,280,8.0,356.0,1.0
788,448,3.0,7.0,1.0
788,834,3.0,10.0,1.0
788,969,1.0,3.0,1.0
789,237,7.0,343.0,1.0
789,316,4.0,1.0,1.0
789,339,9.0,307.0,1.0
789,367,4.0,1.0,1.0
790,402,2.0,3.0,1.0
790,420,6.0,212.0,1.0
790,471,5.0,5.0,1.0
790,654,5.0,2.0,1.0
790,802,2.0,7.0,1.0
790,893,8.0,104.0,1.0
790,961,8.0,16.0,1.0
791,75,5.0,48.0,1.0
791,378,1.0,24.0,1.0
791,763,9.0,367.0,1.0
791,854,1.0,42.0,1.0
791,931,5.0,523.0,1.0
791,972,5.0,30.0,1.0
792,94,2.0,6.0,1.0
792,107,2.0,8.0,1.0
792,178,10.0,58.0,1.0
792,256,3.0,6.0,1.0
792,305,6.0,12.0,1.0
792,722,19.0,176.0,1.0
792,766,5.0,9.0,1.0
792,917,9.0,126.0,1.0
793,208,4.0,3.0,1.0
793,229,7.0,175.0,1.0
793,408,10.0,112.0,1.0
793,896,5.0,7.0,1.0
793,911,5.0,10.0,1.0
793,928,8.0,105.0,1.0
794,31,8.0,574.0,1.0
794,60,1.0,6.0,1.0
794,275,3.0,36.0,1.0
794,734,5.0,632.0,1.0
794,868,3.0,24.0,1.0
794,941,4.0,24.0,1.0
795,121,3.0,10.0,1.0
795,386,1.0,15.0,1.0
795,401,5.0,7.0,1.0
795,469,9.0,181.0,1.0
795,509,1.0,2.0,1.0
796,113,5.0,173.0,1.0
796,196,5.0,219.0,1.0
796,555,5.0,2.0,1.0
796,630,8.0,196.0,1.0
796,776,5.0,152.0,1.0
797,118,10.0,391.0,1.0
797,306,5.0,12.0,1.0
797,390,4.0,6.0,1.0
797,696,3.0,60.0,1.0
797,830,6.0,646.0,1.0
797,842,2.0,24.0,1.0
798,191,1.0,12.0,1.0
798,243,5.0,301.0,1.0
798,742,3.0,54.0,1.0
798,901,2.0,60.0,1.0
798,934,1.0,30.0,1.0
799,22,4.0,3.0,1.0
799,79,2.0,2.0,1.0
799,524,2.0,0.0,1.0
799,600,9.0,43.0,1.0
799,886,10.0,49.0,1.0
800,490,9.0,537.0,1.0
800,717,2.0,48.0,1.0
800,721,5.0,18.0,1.0
800,734,4.0,54.0,1.0
800,774,6.0,584.0,1.0
800,949,4.0,30.0,1.0
801,275,5.0,567.0,1.0
801,325,3.0,60.0,1.0
801,500,10.0,429.0,1.0
801,581,4.0,6.0,1.0
801,787,3.0,24.0,1.0
801,843,4.0,12.0,1.0
802,114,5.0,4.0,1.0
802,116,3.0,5.0,1.0
802,132,9.0,127.0,1.0
802,148,4.0,6.0,1.0
802,790,2.0,7.0,1.0
803,37,5.0,4.0,1.0
803,50,1.0,3.0,1.0
803,515,2.0,4.0,1.0
803,617,2.0,1.0,1.0
803,689,7.0,245.0,1.0
804,179,5.0,6.0,1.0
804,239,3.0,8.0,1.0
804,437,8.0,74.0,1.0
804,499,4.0,4.0,1.0
804,625,8.0,120.0,1.0
805,77,1.0,42.0,1.0
805,378,1.0,36.0,1.0
805,455,5.0,24.0,1.0
805,678,6.0,639.0,1.0
805,707,6.0,516.0,1.0
805,813,5.0,18.0,1.0
806,71,4.0,1.0,1.0
806,457,7.0,194.0,1.0
806,574,5.0,194.0,1.0
806,700,6.0,187.0,1.0
806,764,2.0,6.0,1.0
807,89,7.0,168.0,1.0
807,284,5.0,7.0,1.0
807,343,4.0,4.0,1.0
807,498,10.0,20.0,1.0
807,501,1.0,3.0,1.0
807,652,7.0,236.0,1.0
807,897,4.0,8.0,1.0
808,34,4.0,5.0,1.0
808,61,6.0,350.0,1.0
808,201,8.0,336.0,1.0
808,374,10.0,269.0,1.0
808,448,1.0,10.0,1.0
808,454,4.0,15.0,1.0
808,923,5.0,13.0,1.0
809,59,7.0,104.0,1.0
809,242,2.0,2.0,1.0
809,637,5.0,1.0,1.0
809,692,3.0,2.0,1.0
809,819,2.0,4.0,1.0
810,31,4.0,54.0,1.0
810,520,3.0,12.0,1.0
810,522,2.0,54.0,1.0
810,533,7.0,385.0,1.0
810,539,3.0,30.0,1.0
811,88,5.0,234.0,1.0
811,569,3.0,3.0,1.0
811,631,3.0,4.0,1.0
811,852,2.0,1.0,1.0
811,902,1.0,1.0,1.0
812,202,4.0,30.0,1.0
812,365,3.0,18.0,1.0
812,369,5.0,399.0,1.0
812,670,4.0,12.0,1.0
812,686,5.0,501.0,1.0
812,907,1.0,24.0,1.0
813,73,5.0,341.0,1.0
813,209,5.0,646.0,1.0
813,372,1.0,6.0,1.0
813,385,6.0,378.0,1.0
813,578,5.0,18.0,1.0
813,805,5.0,18.0,1.0
813,862,4.0,12.0,1.0
814,438,4.0,2.0,1.0
814,544,6.0,44.0,1.0
814,826,6.0,11.0,1.0
814,880,10.0,118.0,1.0
814,940,4.0,1.0,1.0
815,220,2.0,16.0,1.0
815,280,5.0,2.0,1.0
815,327,5.0,8.0,1.0
815,439,7.0,155.0,1.0
815,645,6.0,357.0,1.0
815,924,5.0,7.0,1.0
816,280,1.0,2.0,1.0
816,326,5.0,11.0,1.0
816,353,5.0,235.0,1.0
816,436,3.0,7.0,1.0
816,527,2.0,3.0,1.0
816,889,10.0,372.0,1.0
817,174,3.0,42.0,1.0
817,390,3.0,60.0,1.0
817,468,5.0,276.0,1.0
817,530,8.0,343.0,1.0
817,666,7.0,426.0,1.0
817,774,1.0,24.0,1.0
817,980,5.0,30.0,1.0
818,24,3.0,4.0,1.0
818,248,3.0,2.0,1.0
818,292,2.0,3.0,1.0
818,395,6.0,56.0,1.0
818,464,7.0,98.0,1.0
818,704,4.0,3.0,1.0
819,391,5.0,27.0,1.0
819,592,1.0,2.0,1.0
819,637,7.0,37.0,1.0
819,692,5.0,3.0,1.0
819,809,2.0,4.0,1.0
820,320,5.0,1.0,1.0
820,488,8.0,167.0,1.0
820,636,3.0,7.0,1.0
820,648,4.0,7.0,1.0
820,966,3.0,2.0,1.0
820,1009,9.0,140.0,1.0
821,232,9.0,246.0,1.0
821,272,5.0,15.0,1.0
821,674,4.0,7.0,1.0
821,733,2.0,1.0,1.0
821,867,7.0,222.0,1.0
822,295,9.0,38.0,1.0
822,479,10.0,42.0,1.0
822,738,2.0,2.0,1.0
822,759,3.0,2.0,1.0
823,36,5.0,40.0,1.0
823,48,10.0,23.0,1.0
823,96,8.0,47.0,1.0
823,102,3.0,1.0,1.0
823,669,7.0,52.0,1.0
823,979,4.0,0.0,1.0
824,226,6.0,186.0,1.0
824,334,4.0,2.0,1.0
824,348,4.0,3.0,1.0
824,920,3.0,5.0,1.0
824,933,2.0,2.0,1.0
825,135,3.0,12.0,1.0
825,144,3.0,9.0,1.0
825,232,5.0,9.0,1.0
825,430,9.0,256.0,1.0
825,467,7.0,201.0,1.0
825,851,3.0,9.0,1.0
826,47,2.0,42.0,1.0
826,95,10.0,479.0,1.0
826,154,6.0,397.0,1.0
826,307,5.0,60.0,1.0
826,577,7.0,487.0,1.0
826,814,6.0,11.0,1.0
826,864,1.0,24.0,1.0
826,901,5.0,54.0,1.0
827,250,9.0,284.0,1.0
827,687,1.0,6.0,1.0
827,838,3.0,9.0,1.0
827,896,7.0,171.0,1.0
827,911,1.0,5.0,1.0
827,938,1.0,8.0,1.0
828,25,1.0,7.0,1.0
828,440,2.0,1.0,1.0
828,571,4.0,6.0,1.0
828,608,9.0,63.0,1.0
828,621,1.0,2.0,1.0
828,849,6.0,56.0,1.0
828,955,10.0,241.0,1.0
829,165,6.0,150.0,1.0
829,182,3.0,10.0,1.0
829,197,3.0,15.0,1.0
829,223,5.0,1.0,1.0
829,336,6.0,429.0,1.0
829,478,8.0,337.0,1.0
829,674,1.0,9.0,1.0
830,133,1.0,6.0,1.0
830,137,8.0,397.0,1.0
830,180,3.0,36.0,1.0
830,399,3.0,18.0,1.0
830,653,3.0,54.0,1.0
830,797,6.0,646.0,1.0
831,45,4.0,1.0,1.0
831,329,4.0,3.0,1.0
831,382,2.0,0.0,1.0
831,586,8.0,106.0,1.0
831,757,10.0,40.0,1.0
831,900,3.0,1.0,1.0
832,40,6.0,142.0,1.0
832,234,5.0,6.0,1.0
832,261,8.0,332.0,1.0
832,564,4.0,2.0,1.0
832,954,4.0,7.0,1.0
832,994,2.0,2.0,1.0
833,24,1.0,4.0,1.0
833,203,7.0,45.0,1.0
833,292,1.0,3.0,1.0
833,749,5.0,60.0,1.0
833,1001,8.0,53.0,1.0
834,201,2.0,15.0,1.0
834,341,4.0,2.0,1.0
834,475,10.0,315.0,1.0
834,788,3.0,10.0,1.0
834,951,5.0,205.0,1.0
835,385,3.0,12.0,1.0
835,399,4.0,48.0,1.0
835,576,9.0,367.0,1.0
835,781,5.0,48.0,1.0
835,860,9.0,183.0,1.0
835,978,2.0,36.0,1.0
836,630,2.0,6.0,1.0
836,740,9.0,129.0,1.0
836,768,2.0,15.0,1.0
836,780,3.0,7.0,1.0
836,958,7.0,231.0,1.0
837,376,3.0,9.0,1.0
837,723,10.0,143.0,1.0
837,853,1.0,10.0,1.0
837,865,10.0,80.0,1.0
837,904,2.0,5.0,1.0
838,367,6.0,155.0,1.0
838,594,6.0,269.0,1.0
838,643,4.0,1.0,1.0
838,827,3.0,9.0,1.0
838,896,4.0,5.0,1.0
839,304,4.0,2.0,1.0
839,566,3.0,0.0,1.0
839,632,1.0,0.0,1.0
839,769,3.0,2.0,1.0
839,959,6.0,22.0,1.0
840,118,1.0,60.0,1.0
840,205,4.0,42.0,1.0
840,282,3.0,12.0,1.0
840,620,5.0,42.0,1.0
840,670,8.0,530.0,1.0
840,941,9.0,319.0,1.0
841,146,3.0,3.0,1.0
841,458,6.0,121.0,1.0
841,547,2.0,6.0,1.0
841,560,8.0,213.0,1.0
841,755,7.0,17.0,1.0
841,771,2.0,6.0,1.0
841,856,1.0,2.0,1.0
841,967,6.0,144.0,1.0
842,157,5.0,36.0,1.0
842,576,7.0,414.0,1.0
842,748,9.0,383.0,1.0
842,797,2.0,24.0,1.0
842,872,5.0,60.0,1.0
842,922,8.0,449.0,1.0
842,981,3.0,30.0,1.0
843,709,2.0,60.0,1.0
843,801,4.0,12.0,1.0
843,868,6.0,472.0,1.0
843,957,8.0,378.0,1.0
843,970,2.0,36.0,1.0
843,1005,2.0,24.0,1.0
844,352,3.0,7.0,1.0
844,418,10.0,144.0,1.0
844,465,6.0,118.0,1.0
844,574,3.0,13.0,1.0
844,671,1.0,4.0,1.0
844,851,4.0,13.0,1.0
845,371,5.0,3.0,1.0
845,401,2.0,11.0,1.0
845,509,4.0,2.0,1.0
845,602,9.0,267.0,1.0
845,889,2.0,10.0,1.0
846,79,5.0,20.0,1.0
846,497,1.0,10.0,1.0
846,617,1.0,9.0,1.0
846,644,5.0,139.0,1.0
846,689,1.0,2.0,1.0
846,975,4.0,3.0,1.0
847,312,4.0,1.0,1.0
847,402,9.0,23.0,1.0
847,487,1.0,2.0,1.0
847,506,6.0,44.0,1.0
847,892,5.0,1.0,1.0
847,961,9.0,59.0,1.0
848,34,8.0,315.0,1.0
848,401,10.0,246.0,1.0
848,410,5.0,11.0,1.0
848,439,1.0,2.0,1.0
848,475,4.0,10.0,1.0
848,778,4.0,16.0,1.0
848,990,10.0,304.0,1.0
849,35,2.0,5.0,1.0
849,175,5.0,2.0,1.0
849,507,3.0,3.0,1.0
849,828,6.0,56.0,1.0
850,120,5.0,7.0,1.0
850,159,4.0,10.0,1.0
850,197,5.0,341.0,1.0
850,303,5.0,3.0,1.0
851,197,8.0,126.0,1.0
851,330,10.0,152.0,1.0
851,336,3.0,13.0,1.0
851,411,4.0,7.0,1.0
851,825,3.0,9.0,1.0
851,844,4.0,13.0,1.0
852,81,3.0,7.0,1.0
852,88,6.0,178.0,1.0
852,811,2.0,1.0,1.0
852,902,5.0,2.0,1.0
852,910,6.0,155.0,1.0
852,985,5.0,6.0,1.0
853,50,2.0,11.0,1.0
853,222,9.0,74.0,1.0
853,483,2.0,11.0,1.0
853,837,1.0,10.0,1.0
853,865,5.0,70.0,1.0
853,962,4.0,5.0,1.0
854,240,2.0,12.0,1.0
854,678,10.0,632.0,1.0
854,791,1.0,42.0,1.0
854,898,5.0,719.0,1.0
854,913,5.0,48.0,1.0
854,929,3.0,6.0,1.0
855,62,2.0,3.0,1.0
855,218,3.0,2.0,1.0
855,228,1.0,3.0,1.0
855,333,5.0,148.0,1.0
855,989,5.0,110.0,1.0
856,69,1.0,1.0,1.0
856,153,8.0,329.0,1.0
856,186,10.0,192.0,1.0
856,560,5.0,129.0,1.0
856,841,1.0,2.0,1.0
856,963,4.0,6.0,1.0
856,1016,2.0,4.0,1.0
857,66,5.0,3.0,1.0
857,247,4.0,6.0,1.0
857,265,5.0,15.0,1.0
857,415,10.0,94.0,1.0
857,617,7.0,63.0,1.0
857,644,8.0,75.0,1.0
857,657,4.0,1.0,1.0
858,51,3.0,24.0,1.0
858,54,3.0,42.0,1.0
858,260,5.0,344.0,1.0
858,392,7.0,421.0,1.0
858,620,5.0,6.0,1.0
858,655,3.0,24.0,1.0
859,108,2.0,5.0,1.0
859,122,2.0,1.0,1.0
859,148,10.0,168.0,1.0
859,296,4.0,4.0,1.0
859,417,7.0,138.0,1.0
859,982,5.0,4.0,1.0
860,468,2.0,48.0,1.0
860,664,10.0,269.0,1.0
860,670,5.0,36.0,1.0
860,681,5.0,18.0,1.0
860,742,1.0,30.0,1.0
860,835,9.0,183.0,1.0
861,38,2.0,4.0,1.0
861,119,5.0,76.0,1.0
861,215,7.0,163.0,1.0
861,259,6.0,11.0,1.0
861,272,5.0,15.0,1.0
861,478,5.0,13.0,1.0
861,583,5.0,341.0,1.0
861,996,5.0,3.0,1.0
862,54,5.0,596.0,1.0
862,384,1.0,42.0,1.0
862,511,2.0,24.0,1.0
862,813,4.0,12.0,1.0
862,922,5.0,12.0,1.0
862,993,8.0,409.0,1.0
863,115,1.0,2.0,1.0
863,193,4.0,2.0,1.0
863,690,10.0,109.0,1.0
863,715,1.0,1.0,1.0
863,903,5.0,2.0,1.0
864,56,3.0,18.0,1.0
864,112,5.0,42.0,1.0
864,758,10.0,385.0,1.0
864,826,1.0,24.0,1.0
864,946,2.0,54.0,1.0
864,972,5.0,523.0,1.0
865,37,5.0,5.0,1.0
865,256,1.0,8.0,1.0
865,644,2.0,4.0,1.0
865,657,2.0,11.0,1.0
865,837,10.0,80.0,1.0
865,853,5.0,70.0,1.0
866,366,3.0,7.0,1.0
866,423,1.0,2.0,1.0
866,491,9.0,93.0,1.0
866,702,1.0,5.0,1.0
866,938,1.0,4.0,1.0
866,1002,8.0,140.0,1.0
867,330,4.0,9.0,1.0
867,388,2.0,4.0,1.0
867,456,8.0,188.0,1.0
867,583,5.0,13.0,1.0
867,711,4.0,3.0,1.0
867,821,7.0,222.0,1.0
868,190,4.0,54.0,1.0
868,282,9.0,625.0,1.0
868,496,7.0,705.0,1.0
868,520,2.0,60.0,1.0
868,541,1.0,60.0,1.0
868,794,3.0,24.0,1.0
868,843,6.0,472.0,1.0
869,410,3.0,16.0,1.0
869,519,9.0,148.0,1.0
869,683,4.0,2.0,1.0
869,782,3.0,16.0,1.0
870,145,7.0,69.0,1.0
870,147,7.0,43.0,1.0
870,278,5.0,5.0,1.0
870,441,2.0,7.0,1.0
870,488,2.0,6.0,1.0
870,579,1.0,7.0,1.0
870,779,10.0,86.0,1.0
871,89,3.0,6.0,1.0
871,402,1.0,7.0,1.0
871,403,3.0,8.0,1.0
871,417,3.0,4.0,1.0
871,893,5.0,253.0,1.0
872,260,4.0,48.0,1.0
872,306,9.0,596.0,1.0
872,842,5.0,60.0,1.0
872,931,1.0,24.0,1.0
872,952,5.0,12.0,1.0
873,370,5.0,15.0,1.0
873,418,4.0,1.0,1.0
873,498,8.0,293.0,1.0
873,558,1.0,10.0,1.0
873,671,7.0,295.0,1.0
873,674,1.0,10.0,1.0
874,55,4.0,15.0,1.0
874,362,9.0,123.0,1.0
874,564,9.0,107.0,1.0
874,612,9.0,120.0,1.0
874,768,5.0,7.0,1.0
874,776,4.0,13.0,1.0
874,983,5.0,11.0,1.0
875,32,1.0,7.0,1.0
875,67,5.0,61.0,1.0
875,308,3.0,1.0,1.0
875,441,8.0,51.0,1.0
875,703,3.0,7.0,1.0
875,724,5.0,8.0,1.0
875,945,7.0,127.0,1.0
876,329,2.0,3.0,1.0
876,586,5.0,0.0,1.0
876,591,6.0,70.0,1.0
876,935,9.0,40.0,1.0
876,956,1.0,4.0,1.0
877,258,1.0,2.0,1.0
877,279,3.0,5.0,1.0
877,651,9.0,241.0,1.0
877,694,5.0,189.0,1.0
877,968,2.0,10.0,1.0
878,200,10.0,372.0,1.0
878,220,5.0,15.0,1.0
878,290,4.0,5.0,1.0
878,672,7.0,335.0,1.0
878,750,3.0,5.0,1.0
878,924,1.0,10.0,1.0
879,134,10.0,137.0,1.0
879,136,4.0,4.0,1.0
879,148,2.0,5.0,1.0
879,309,5.0,150.0,1.0
879,489,4.0,5.0,1.0
879,712,2.0,7.0,1.0
880,23,5.0,2.0,1.0
880,183,10.0,52.0,1.0
880,438,7.0,47.0,1.0
880,814,10.0,118.0,1.0
880,907,5.0,20.0,1.0
880,1007,5.0,3.0,1.0
881,18,3.0,4.0,1.0
881,109,10.0,19.0,1.0
881,377,4.0,5.0,1.0
881,720,6.0,54.0,1.0
881,971,7.0,23.0,1.0
882,78,3.0,6.0,1.0
882,359,1.0,6.0,1.0
882,517,8.0,103.0,1.0
882,552,6.0,92.0,1.0
882,888,2.0,5.0,1.0
882,895,5.0,6.0,1.0
883,88,3.0,4.0,1.0
883,266,9.0,152.0,1.0
883,407,2.0,8.0,1.0
883,631,4.0,9.0,1.0
883,641,4.0,3.0,1.0
883,985,8.0,93.0,1.0
884,122,5.0,276.0,1.0
884,313,4.0,6.0,1.0
884,445,1.0,6.0,1.0
884,609,3.0,1.0,1.0
884,654,5.0,4.0,1.0
885,446,5.0,6.0,1.0
885,630,1.0,15.0,1.0
885,725,1.0,18.0,1.0
885,780,5.0,103.0,1.0
885,994,1.0,9.0,1.0
886,444,10.0,152.0,1.0
886,600,2.0,2.0,1.0
886,722,8.0,50.0,1.0
886,799,10.0,49.0,1.0
887,40,5.0,18.0,1.0
887,261,5.0,7.0,1.0
887,408,9.0,10.0,1.0
887,470,10.0,162.0,1.0
887,697,5.0,278.0,1.0
887,755,1.0,9.0,1.0
888,429,5.0,2.0,1.0
888,611,4.0,2.0,1.0
888,882,2.0,5.0,1.0
888,903,7.0,211.0,1.0
888,1015,3.0,4.0,1.0
889,121,7.0,224.0,1.0
889,168,5.0,8.0,1.0
889,241,3.0,5.0,1.0
889,816,10.0,372.0,1.0
889,845,2.0,10.0,1.0
889,923,5.0,15.0,1.0
889,950,6.0,224.0,1.0
890,63,3.0,2.0,1.0
890,72,3.0,2.0,1.0
890,255,5.0,4.0,1.0
890,429,3.0,5.0,1.0
890,611,9.0,200.0,1.0
890,719,10.0,118.0,1.0
891,75,8.0,675.0,1.0
891,154,5.0,30.0,1.0
891,357,9.0,458.0,1.0
891,496,3.0,42.0,1.0
891,548,3.0,48.0,1.0
891,949,5.0,48.0,1.0
892,745,8.0,14.0,1.0
892,847,5.0,1.0,1.0
893,148,2.0,5.0,1.0
893,285,4.0,2.0,1.0
893,420,4.0,5.0,1.0
893,682,3.0,2.0,1.0
893,790,8.0,104.0,1.0
893,871,5.0,253.0,1.0
894,87,2.0,2.0,1.0
894,440,3.0,7.0,1.0
894,514,5.0,3.0,1.0
894,596,6.0,83.0,1.0
894,621,5.0,294.0,1.0
894,914,2.0,4.0,1.0
895,115,7.0,83.0,1.0
895,193,1.0,2.0,1.0
895,267,7.0,22.0,1.0
895,273,3.0,2.0,1.0
895,552,3.0,6.0,1.0
895,701,10.0,99.0,1.0
895,882,5.0,6.0,1.0
896,84,5.0,2.0,1.0
896,710,7.0,166.0,1.0
896,793,5.0,7.0,1.0
896,827,7.0,171.0,1.0
896,838,4.0,5.0,1.0
896,921,4.0,7.0,1.0
896,933,6.0,74.0,1.0
897,46,2.0,6.0,1.0
897,245,9.0,360.0,1.0
897,402,2.0,2.0,1.0
897,445,5.0,271.0,1.0
897,680,4.0,5.0,1.0
897,807,4.0,8.0,1.0
898,191,5.0,60.0,1.0
898,486,2.0,36.0,1.0
898,537,5.0,30.0,1.0
898,709,10.0,475.0,1.0
898,713,4.0,54.0,1.0
898,854,5.0,719.0,1.0
899,395,5.0,3.0,1.0
899,482,8.0,82.0,1.0
899,521,4.0,0.0,1.0
899,523,4.0,4.0,1.0
899,737,8.0,49.0,1.0
899,947,5.0,13.0,1.0
900,238,2.0,3.0,1.0
900,586,4.0,3.0,1.0
900,615,5.0,84.0,1.0
900,757,5.0,1.0,1.0
900,831,3.0,1.0,1.0
900,956,8.0,133.0,1.0
901,157,8.0,363.0,1.0
901,573,1.0,18.0,1.0
901,798,2.0,60.0,1.0
901,826,5.0,54.0,1.0
901,980,1.0,6.0,1.0
902,218,8.0,13.0,1.0
902,239,3.0,9.0,1.0
902,407,6.0,80.0,1.0
902,540,10.0,180.0,1.0
902,635,5.0,6.0,1.0
902,641,9.0,165.0,1.0
902,811,1.0,1.0,1.0
902,852,5.0,2.0,1.0
903,185,4.0,1.0,1.0
903,230,2.0,1.0,1.0
903,263,18.0,206.0,1.0
903,429,9.0,238.0,1.0
903,438,20.0,158.0,1.0
903,550,2.0,3.0,1.0
903,590,10.0,100.0,1.0
903,863,5.0,2.0,1.0
903,888,7.0,211.0,1.0
904,50,4.0,8.0,1.0
904,94,3.0,4.0,1.0
904,319,8.0,132.0,1.0
904,766,3.0,1.0,1.0
904,837,2.0,5.0,1.0
904,917,6.0,92.0,1.0
905,35,1.0,3.0,1.0
905,206,1.0,5.0,1.0
905,212,5.0,93.0,1.0
905,322,2.0,7.0,1.0
905,514,6.0,177.0,1.0
905,628,7.0,259.0,1.0
905,964,4.0,2.0,1.0
906,537,5.0,479.0,1.0
906,541,7.0,385.0,1.0
906,601,4.0,48.0,1.0
906,908,5.0,42.0,1.0
906,927,1.0,30.0,1.0
907,30,5.0,30.0,1.0
907,88,7.0,16.0,1.0
907,210,3.0,36.0,1.0
907,282,3.0,48.0,1.0
907,522,7.0,436.0,1.0
907,716,5.0,337.0,1.0
907,812,1.0,24.0,1.0
907,880,5.0,20.0,1.0
908,638,1.0,30.0,1.0
908,763,4.0,6.0,1.0
908,774,7.0,443.0,1.0
908,781,7.0,449.0,1.0
908,906,5.0,42.0,1.0
908,952,1.0,48.0,1.0
909,129,4.0,1.0,1.0
909,167,5.0,1.0,1.0
909,277,6.0,40.0,1.0
909,597,1.0,2.0,1.0
909,735,5.0,0.0,1.0
910,540,10.0,177.0,1.0
910,582,1.0,7.0,1.0
910,614,2.0,5.0,1.0
910,635,5.0,8.0,1.0
910,852,6.0,155.0,1.0
910,943,4.0,6.0,1.0
911,92,4.0,2.0,1.0
911,229,5.0,10.0,1.0
911,702,10.0,63.0,1.0
911,793,5.0,10.0,1.0
911,827,1.0,5.0,1.0
911,942,7.0,186.0,1.0
912,215,1.0,3.0,1.0
912,411,7.0,322.0,1.0
912,498,3.0,6.0,1.0
912,545,4.0,13.0,1.0
912,948,4.0,1.0,1.0
913,486,6.0,705.0,1.0
913,716,4.0,48.0,1.0
913,854,5.0,48.0,1.0
913,946,4.0,42.0,1.0
913,970,5.0,24.0,1.0
914,25,3.0,1.0,1.0
914,35,10.0,162.0,1.0
914,87,8.0,247.0,1.0
914,211,4.0,1.0,1.0
914,212,7.0,141.0,1.0
914,219,3.0,6.0,1.0
914,894,2.0,4.0,1.0
915,76,4.0,2.0,1.0
915,356,9.0,247.0,1.0
915,360,1.0,4.0,1.0
915,368,7.0,296.0,1.0
915,673,2.0,4.0,1.0
915,770,6.0,242.0,1.0
915,785,5.0,6.0,1.0
916,109,7.0,37.0,1.0
916,277,6.0,48.0,1.0
916,281,3.0,4.0,1.0
917,94,2.0,5.0,1.0
917,497,2.0,3.0,1.0
917,723,2.0,1.0,1.0
917,792,9.0,126.0,1.0
